instance,treewidth,sharpsat,sharpsat_tw,ganak,ganak_tw,c2d,c2d_tw,minic2d,minic2d_tw,d4,dpmc_htb,dpmc_lg,sharpsat_cen
Configuration/mercedes/C171_FR.cnf,25,0.54,899.75,2.9800000000000004,899.81,7.68,901.7199999999999,8.01,901.74,3.6799999999999997,512.79,900.8,2.13
Configuration/mercedes/C202_FS.cnf,75,1395.51,1178.74,2009.53,1231.48,3748.9700000000003,TO,TO,TO,1407.59,TO,RTE,680.25
Configuration/mercedes/C202_FW.cnf,90,2101.1,1734.6100000000001,2943.4500000000003,1878.1699999999998,TO,TO,TO,TO,4805.21,TO,RTE,1313.9699999999998
Configuration/mercedes/C203_FCL.cnf,44,25.939999999999998,901.04,36.01,901.33,66.63,926.76,2672.7,925.84,216.49,TO,907.61,8.9
Configuration/mercedes/C203_FS.cnf,48,131.04000000000002,907.06,161.89,908.34,566.74,947.95,TO,986.3199999999999,34.47,TO,951.24,37.79
Configuration/mercedes/C203_FW.cnf,55,136.03,910.9300000000001,227.85,911.91,614.5600000000001,991.64,TO,1096.44,753.93,TO,RTE,39.98
Configuration/mercedes/C208_FA.cnf,126,71.47,926.35,97.71,931.28,141.14,1724.19,TO,TO,393.33000000000004,TO,RTE,37.24
Configuration/mercedes/C208_FC.cnf,128,362.71000000000004,1029.69,574.73,1055.32,649.72,1809.3500000000001,TO,TO,522.64,TO,RTE,100.80000000000001
Configuration/mercedes/C209_FA.cnf,32,1.71,892.83,4.65,892.9599999999999,10.200000000000001,901.51,31.43,904.5,6.77,350.47,900.81,3.31
Configuration/mercedes/C209_FC.cnf,33,14.22,900.45,21.16,900.64,17.17,907.58,83.83000000000001,907.6,5.78,534.6800000000001,902.56,6.4399999999999995
Configuration/mercedes/C210_FS.cnf,73,1174.6399999999999,1102.44,2141.09,1104.53,1304.35,1554.77,TO,TO,2578.52,TO,RTE,210.48000000000002
Configuration/mercedes/C210_FVF.cnf,35,0.86,892.71,3.48,892.6899999999999,12.9,902.08,20.3,901.17,32.95,TO,901.12,3.16
Configuration/mercedes/C210_FW.cnf,87,2822.7099999999996,1078.9199999999998,TO,1111.93,MO,TO,TO,TO,5739.11,TO,RTE,643.6999999999999
Configuration/mercedes/C211_FS.cnf,18,0.04,892.37,2.3,892.12,6.77,899.84,5.87,899.92,0.09,2.11,900.26,1.3599999999999999
Configuration/mercedes/C211_FW.cnf,64,0.49,894.8199999999999,2.9,894.73,12.01,911.01,TO,1052.07,8.940000000000001,TO,1268.36,3.19
Configuration/mercedes/C215_FC.cnf,56,4.44,897.62,6.95,897.9100000000001,72.49,946.4899999999999,188.77,982.9200000000001,21.33,TO,904.79,5.15
Configuration/mercedes/C220_FV.cnf,70,430.05,930.27,646.5999999999999,936.14,640.3,2155.75,TO,TO,271.12,TO,RTE,104.28
Configuration/mercedes/C220_FW.cnf,66,253.92,914.33,388.21,916.5200000000001,184.93,1234.93,1683.74,TO,224.26,TO,RTE,35.74
Configuration/mercedes/C230_FR.cnf,50,13.89,901.0500000000001,20.959999999999997,901.45,19.93,910.57,175.52,931.87,34.87,3570.52,909.8,7.2700000000000005
Configuration/mercedes/C250_FV.cnf,10,0.01,857.8100000000001,2.31,857.7299999999999,4.6899999999999995,899.7800000000001,5.23,899.87,0.03,0.6000000000000001,900.12,0.72
Configuration/mercedes/C250_FW.cnf,10,0.01,857.71,2.27,857.6500000000001,5.19,899.85,4.34,899.74,0.03,0.6000000000000001,900.0400000000001,0.74
Configuration/mercedes/C638_FKA.cnf,244,1.4000000000000001,897.37,4.04,897.5300000000001,13.56,902.09,48.22,TO,5.24,151.42000000000002,RTE,6.8
Configuration/mercedes/C638_FKB.cnf,244,0.28,896.3199999999999,2.71,896.1899999999999,6.6899999999999995,900.3399999999999,7.19,TO,1.63,73.45,RTE,6.21
Configuration/mercedes/C638_FVK.cnf,244,0.09999999999999999,891.87,2.39,891.89,6.08,900.31,6.13,901.45,0.43,2.43,RTE,5.15
Configuration/mercedes/D1119_M20.cnf,16,0.02,899.5300000000001,2.3000000000000003,899.53,2.82,899.89,2.83,899.65,0.03,0.42,899.9599999999999,0.6
Configuration/mercedes/D1119_M23.cnf,19,0.02,899.54,2.3400000000000003,899.38,3.91,899.9100000000001,3.5300000000000002,899.81,0.03,0.48,RTE,0.67
Handmade/ais/ais10.cnf,112,4.85,903.77,8.34,904.54,17.84,956.7099999999999,5.52,914.6099999999999,2.66,570.0899999999999,RTE,6.41
Handmade/ais/ais12.cnf,168,2784.1600000000003,2715.5099999999998,2330.3799999999997,2672.73,664.4499999999999,TO,TO,3753.1299999999997,362.52,TO,RTE,2755.5
Handmade/ais/ais6.cnf,38,0.02,899.6999999999999,2.27,899.66,0.72,899.8100000000001,0.73,899.91,0.03,0.04,899.69,0.7000000000000001
Handmade/ais/ais8.cnf,71,0.08,899.76,2.4200000000000004,899.8100000000001,1.3099999999999998,900.51,1.47,899.98,0.08,2.6100000000000003,1020.72,0.5900000000000001
Handmade/langford/lang12.cnf,230,5723.259999999999,TO,1955.49,2830.2599999999998,1158.14,3832.45,584.76,1541.79,1408.0500000000002,TO,RTE,TO
Handmade/langford/lang15.cnf,416,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Handmade/langford/lang16.cnf,416,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Handmade/langford/lang19.cnf,598,TO,TO,RTE,TO,RTE,TO,TO,TO,TO,TO,RTE,TO
Handmade/langford/lang20.cnf,675,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Handmade/langford/lang23.cnf,892,TO,TO,RTE,TO,TO,TO,TO,TO,TO,RTE,RTE,TO
Handmade/langford/lang24.cnf,920,TO,TO,RTE,TO,RTE,TO,TO,TO,TO,TO,RTE,TO
Handmade/langford/lang27.cnf,1398,TO,TO,RTE,TO,RTE,TO,TO,TO,TO,MO,RTE,TO
Handmade/langford/lang28.cnf,1462,TO,TO,RTE,TO,RTE,TO,TO,TO,TO,MO,RTE,TO
Handmade/LatinSquare/ls10-normalized.cnf,355,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Handmade/LatinSquare/ls11-normalized.cnf,499,TO,TO,RTE,TO,MO,TO,TO,TO,TO,TO,RTE,TO
Handmade/LatinSquare/ls12-normalized.cnf,674,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Handmade/LatinSquare/ls13-normalized.cnf,1170,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Handmade/LatinSquare/ls14-normalized.cnf,1553,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Handmade/LatinSquare/ls15-normalized.cnf,1939,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Handmade/LatinSquare/ls16-normalized.cnf,2369,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Handmade/LatinSquare/ls8-normalized.cnf,152,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Handmade/LatinSquare/ls9-normalized.cnf,245,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Handmade/LatinSquare/qg1-07.cnf,155,0.11,899.73,2.47,899.88,14.08,901.64,55.49,902.09,0.21,MO,RTE,1.52
Handmade/LatinSquare/qg1-08.cnf,264,16.080000000000002,915.85,21.3,915.74,TO,1716.4399999999998,460.45,1103.25,3.6,TO,RTE,20.32
Handmade/LatinSquare/qg2-07.cnf,166,0.13999999999999999,899.9599999999999,2.4400000000000004,900.2,14.84,901.63,59.4,902.5500000000001,0.17,MO,RTE,2.04
Handmade/LatinSquare/qg2-08.cnf,281,12.42,912.85,11.5,908.22,TO,3065.65,599.86,1367.55,2.63,MO,RTE,15.98
Handmade/LatinSquare/qg3-08.cnf,178,0.09,899.77,2.4699999999999998,899.87,18.09,901.5300000000001,20.9,901.13,0.1,9.200000000000001,RTE,1.32
Handmade/LatinSquare/qg4-09.cnf,279,7.1499999999999995,906.48,12.03,909.11,TO,1301.4299999999998,144.26999999999998,1008.78,3.89,TO,RTE,11.420000000000002
Handmade/LatinSquare/qg5-11.cnf,506,0.24,899.85,2.6399999999999997,899.85,338.53999999999996,1021.76,369.11,986.9,0.38,TO,RTE,10.14
Handmade/LatinSquare/qg6-09.cnf,157,0.04,899.6300000000001,2.37,899.75,3.41,900.22,32.95,900.79,0.06,204.4,RTE,1.43
Handmade/LatinSquare/qg7-09.cnf,151,0.05,899.75,2.4000000000000004,899.78,3.35,900.1800000000001,35.04,900.61,0.05,285.65,RTE,1.3099999999999998
Handmade/LatinSquare/qg7-13.cnf,890,19.51,921.29,20.72,914.87,TO,TO,TO,6122.610000000001,9.05,TO,RTE,51.92
Handmade/parity/par16-1-c.cnf,22,0.26,899.89,2.66,899.77,2.8400000000000003,901.17,2.0100000000000002,900.39,0.12000000000000001,19.9,899.83,1.51
Handmade/parity/par16-1.cnf,22,0.43,900.07,2.73,899.95,5.29,900.27,5.5600000000000005,900.5,0.16,TO,900.3,2.7
Handmade/parity/par16-2-c.cnf,22,0.32,900.0,2.7700000000000005,899.72,5.43,901.78,2.73,901.9399999999999,0.22999999999999998,30.14,899.77,1.71
Handmade/parity/par16-2.cnf,22,0.53,900.15,2.95,899.9599999999999,8.87,901.32,5.83,901.48,0.36000000000000004,TO,900.3399999999999,2.91
Handmade/parity/par16-3-c.cnf,22,0.24000000000000002,899.8000000000001,2.52,899.76,6.33,903.8000000000001,2.83,902.23,0.12000000000000001,55.559999999999995,899.79,1.5499999999999998
Handmade/parity/par16-3.cnf,22,0.35000000000000003,899.9699999999999,2.77,899.8,9.57,904.99,5.67,903.53,0.18,TO,900.43,2.67
Handmade/parity/par16-4-c.cnf,22,0.09999999999999999,899.8100000000001,2.6799999999999997,899.6,2.87,900.3199999999999,2.5300000000000002,900.2800000000001,0.08,151.35,899.78,1.38
Handmade/parity/par16-4.cnf,22,0.45,900.0500000000001,2.73,900.1,4.36,900.43,4.01,900.62,0.11,TO,900.2700000000001,2.77
Handmade/parity/par16-5-c.cnf,22,0.22,899.78,2.61,899.7600000000001,4.9399999999999995,903.08,3.0,901.87,0.11,629.1899999999999,899.7900000000001,2.92
Handmade/parity/par16-5.cnf,22,0.63,900.0899999999999,2.91,899.9300000000001,8.71,903.8199999999999,7.92,902.66,0.22,TO,900.24,2.7199999999999998
Handmade/parity/par32-1-c.cnf,41,TO,TO,RTE,TO,RTE,TO,TO,TO,TO,RTE,1335.9099999999999,TO
Handmade/parity/par32-1.cnf,41,TO,TO,RTE,TO,RTE,TO,TO,TO,TO,RTE,TO,TO
Handmade/parity/par32-2-c.cnf,41,TO,TO,RTE,TO,RTE,RTE,TO,TO,TO,RTE,1243.2099999999998,TO
Handmade/parity/par32-2.cnf,41,TO,TO,RTE,TO,TO,TO,TO,TO,TO,MO,TO,TO
Handmade/parity/par32-3-c.cnf,41,TO,TO,RTE,TO,RTE,RTE,TO,TO,TO,RTE,1306.6000000000001,TO
Handmade/parity/par32-3.cnf,41,TO,TO,RTE,TO,RTE,TO,TO,TO,TO,MO,2517.88,TO
Handmade/parity/par32-4-c.cnf,41,TO,TO,RTE,TO,RTE,RTE,TO,TO,TO,TO,1521.99,TO
Handmade/parity/par32-4.cnf,41,TO,TO,RTE,TO,RTE,TO,TO,TO,TO,MO,TO,TO
Handmade/parity/par32-5-c.cnf,41,TO,TO,RTE,TO,RTE,RTE,TO,TO,TO,MO,1806.12,TO
Handmade/parity/par32-5.cnf,41,TO,TO,RTE,TO,RTE,TO,TO,TO,TO,MO,TO,TO
Handmade/parity/par8-1-c.cnf,10,0.01,899.5,2.32,899.67,0.63,899.87,0.69,899.67,0.02,0.03,1.3,0.7000000000000001
Handmade/parity/par8-1.cnf,10,0.03,899.4499999999999,2.3000000000000003,899.7,1.8199999999999998,899.7099999999999,2.18,899.52,0.03,0.33,899.6999999999999,0.77
Handmade/parity/par8-2-c.cnf,10,0.01,899.67,2.33,899.56,0.64,899.79,0.7,899.76,0.03,0.03,1.3199999999999998,0.47
Handmade/parity/par8-2.cnf,10,0.03,899.55,2.29,899.57,1.81,899.8100000000001,2.3,899.7900000000001,0.03,0.43,899.92,0.8200000000000001
Handmade/parity/par8-3-c.cnf,10,0.02,899.65,2.31,899.5,0.6900000000000001,899.71,0.75,899.57,0.03,0.04,1.3,0.7100000000000001
Handmade/parity/par8-3.cnf,11,0.02,899.72,2.23,899.47,1.99,899.74,2.04,899.6700000000001,0.03,0.29000000000000004,899.7,0.76
Handmade/parity/par8-4-c.cnf,10,0.01,899.5699999999999,2.24,899.5,0.6,899.82,0.65,899.6800000000001,0.03,0.05,1.29,0.77
Handmade/parity/par8-4.cnf,10,0.02,899.56,2.2800000000000002,899.38,1.92,899.88,1.94,899.77,0.03,0.72,899.75,0.8500000000000001
Handmade/parity/par8-5-c.cnf,11,0.01,899.6,2.3200000000000003,899.35,0.7200000000000001,899.89,0.76,899.7299999999999,0.02,0.04,2.3000000000000003,0.39
Handmade/parity/par8-5.cnf,10,0.03,899.65,2.3000000000000003,899.6600000000001,1.5699999999999998,899.71,2.0,899.77,0.02,0.32,899.76,0.77
Handmade/pigeon/fphp-010-020.cnf,125,90.85000000000001,TO,RTE,5527.42,MO,TO,TO,TO,MO,386.98,RTE,96.16999999999999
Handmade/pigeon/fphp-015-020.cnf,186,TO,TO,RTE,TO,RTE,TO,TO,TO,TO,TO,RTE,TO
Handmade/ramsey/20_rd_r45.cnf,190,TO,TO,RTE,TO,TO,TO,TO,TO,MO,MO,RTE,TO
Handmade/ramsey/23_rd_r45.cnf,253,TO,TO,RTE,TO,TO,RTE,TO,TO,TO,MO,RTE,TO
Handmade/schur/5_100_sd_schur.cnf,309,TO,TO,RTE,TO,TO,TO,TO,TO,TO,MO,RTE,TO
Handmade/schur/5_140_sd_schur.cnf,437,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Planning/3blocks.cnf,36,0.06999999999999999,899.7700000000001,2.41,899.73,6.97,903.02,3.9,901.2,0.14,0.7899999999999999,1550.11,1.43
Planning/4blocksb.cnf,59,0.09000000000000001,899.79,2.4000000000000004,899.8,4.13,903.94,18.759999999999998,902.47,0.22,138.85,RTE,2.27
Planning/4blocks.cnf,59,14.06,913.33,20.84,911.48,454.78000000000003,TO,2930.8199999999997,TO,4.36,673.86,RTE,22.49
Planning/4step.cnf,8,0.01,841.4699999999999,2.29,841.42,1.5399999999999998,899.7900000000001,1.68,899.65,0.02,0.04,4.36,0.4
Planning/5step.cnf,4,0.02,899.4,2.33,899.4799999999999,1.3499999999999999,899.47,1.5,899.21,0.03,0.05,899.68,0.6000000000000001
Planning/anomaly.cnf,-1,0.01,0.02,2.31,0.02,0.63,0.25,0.6799999999999999,0.26,0.03,0.03,899.32,0.63
Planning/bw_large.a.cnf,-1,0.02,0.02,2.25,0.03,6.05,0.26,6.75,0.27,0.03,0.87,RTE,0.62
Planning/bw_large.b.cnf,144,0.05,899.6899999999999,2.35,899.73,20.88,901.0,27.53,902.65,0.13999999999999999,TO,RTE,4.35
Planning/bw_large.c.cnf,329,0.28,900.58,2.6500000000000004,900.1899999999999,104.32,1319.6299999999999,223.74,1084.46,0.23,TO,RTE,17.92
Planning/bw_large.d.cnf,521,4.75,904.14,7.6899999999999995,905.65,TO,TO,1848.52,TO,2.04,TO,RTE,50.09
Planning/hanoi4.cnf,63,1.52,900.45,2.83,900.25,7.0600000000000005,917.0600000000001,6.97,901.34,0.1,15.35,RTE,2.59
Planning/hanoi5.cnf,93,TO,997.81,RTE,962.98,517.26,TO,TO,2114.41,1.55,2471.68,RTE,TO
Planning/huge.cnf,-1,0.02,0.03,2.3,0.03,6.210000000000001,0.24,7.6899999999999995,0.21,0.03,1.12,RTE,0.38
Planning/log-1.cnf,12,0.04,870.59,2.35,870.52,7.76,899.50,7.25,899.8,0.06,316.38,939.97,0.78
Planning/log-2.cnf,179,0.18,899.83,2.44,899.8699999999999,26.38,1173.48,49.739999999999995,945.51,1.9400000000000002,TO,RTE,7.97
Planning/log-3.cnf,209,0.15000000000000002,899.9300000000001,2.43,899.83,19.029999999999998,1022.6,52.519999999999996,960.5300000000001,0.91,MO,RTE,9.67
Planning/log-4.cnf,141,2.61,901.4399999999999,5.07,901.72,90.24,2551.15,151.93,1339.91,13.719999999999999,TO,RTE,44.519999999999996
Planning/log-5.cnf,141,26.09,908.77,32.4,906.75,TO,1283.45,TO,1344.46,60.78,TO,RTE,120.1
Planning/logistics.a.cnf,77,0.13999999999999999,899.92,2.4400000000000004,899.97,TO,913.99,TO,948.5300000000001,17.919999999999998,MO,RTE,2.46
Planning/logistics.b.cnf,96,0.86,886.51,3.45,886.41,3261.8100000000004,964.6199999999999,TO,1004.91,6.3100000000000005,TO,RTE,3.0
Planning/logistics.c.cnf,120,31.84,900.75,38.64,900.44,TO,5686.02,TO,TO,381.03000000000003,MO,RTE,1205.19
Planning/logistics.d.cnf,183,TO,TO,RTE,TO,TO,RTE,TO,TO,TO,MO,RTE,TO
Planning/medium.cnf,8,0.02,899.21,2.32,899.4,1.25,899.5,1.23,899.09,0.03,0.05,899.7199999999999,0.49
Planning/pddlXpSym/blocks_right_2_p_t10.cnf,27,13.67,899.71,18.56,899.8,22.36,901.3100000000001,25.83,905.8,2.37,58.94,901.9399999999999,10.41
Planning/pddlXpSym/blocks_right_2_p_t1.cnf,20,0.02,899.69,2.35,899.5500000000001,0.9400000000000001,899.7299999999999,1.01,899.74,0.03,0.05,899.61,0.65
Planning/pddlXpSym/blocks_right_2_p_t2.cnf,24,0.02,899.7199999999999,2.3200000000000003,899.51,1.77,899.77,1.56,899.77,0.05,5.01,899.66,0.51
Planning/pddlXpSym/blocks_right_2_p_t3.cnf,26,0.02,899.7099999999999,2.2800000000000002,899.67,2.71,899.9699999999999,2.33,899.7399999999999,0.08,44.6,899.8100000000001,0.6599999999999999
Planning/pddlXpSym/blocks_right_2_p_t4.cnf,27,0.04,899.5,2.3000000000000003,899.63,2.7800000000000002,900.03,3.3899999999999997,899.99,0.16,79.61,899.95,0.8999999999999999
Planning/pddlXpSym/blocks_right_2_p_t5.cnf,27,0.06999999999999999,899.66,2.35,899.71,2.42,900.82,4.13,900.07,0.27,27.3,900.07,1.42
Planning/pddlXpSym/blocks_right_2_p_t6.cnf,27,0.17,899.69,2.5,899.74,4.79,900.31,5.87,900.76,0.55,23.03,900.74,1.83
Planning/pddlXpSym/blocks_right_2_p_t7.cnf,27,0.49,899.74,3.0700000000000003,899.76,6.14,902.89,6.949999999999999,900.09,0.73,38.87,900.87,2.34
Planning/pddlXpSym/blocks_right_2_p_t8.cnf,27,1.61,899.77,4.29,899.7800000000001,11.17,900.8599999999999,8.51,902.78,1.02,40.92,901.86,3.2
Planning/pddlXpSym/blocks_right_2_p_t9.cnf,27,4.29,899.8199999999999,7.42,899.6899999999999,9.790000000000001,907.95,17.54,900.64,1.31,129.6,901.62,5.01
Planning/pddlXpSym/blocks_right_3_p_t10.cnf,53,TO,955.35,RTE,962.9,MO,1442.6299999999999,763.08,1530.7,890.13,TO,MO,5055.26
Planning/pddlXpSym/blocks_right_3_p_t1.cnf,35,0.02,899.74,2.31,899.48,1.3599999999999999,900.0,1.48,899.77,0.04,0.22,899.77,0.84
Planning/pddlXpSym/blocks_right_3_p_t2.cnf,46,0.04,899.82,2.32,899.6700000000001,3.11,900.8,4.26,900.3000000000001,0.3,TO,899.7700000000001,1.3399999999999999
Planning/pddlXpSym/blocks_right_3_p_t3.cnf,47,0.1,899.7900000000001,2.36,899.72,5.14,902.47,6.33,902.13,0.86,TO,984.3000000000001,2.12
Planning/pddlXpSym/blocks_right_3_p_t4.cnf,53,0.41000000000000003,900.13,2.88,900.22,10.36,910.25,10.19,908.27,3.87,TO,1815.47,2.82
Planning/pddlXpSym/blocks_right_3_p_t5.cnf,53,2.02,901.2600000000001,4.5600000000000005,901.24,11.31,949.8399999999999,23.23,919.7399999999999,8.31,TO,2317.56,4.28
Planning/pddlXpSym/blocks_right_3_p_t6.cnf,53,10.379999999999999,904.13,15.34,905.0300000000001,14.639999999999999,950.72,284.83,1030.2,21.919999999999998,TO,TO,9.72
Planning/pddlXpSym/blocks_right_3_p_t7.cnf,53,75.69,909.14,89.16,910.45,26.14,1096.57,144.72,1294.68,52.19,TO,2663.56,33.62
Planning/pddlXpSym/blocks_right_3_p_t8.cnf,53,677.27,917.26,722.6700000000001,954.8399999999999,760.0,1119.3500000000001,417.19,2916.1,154.9,TO,TO,163.14
Planning/pddlXpSym/blocks_right_3_p_t9.cnf,53,5864.92,943.4100000000001,RTE,947.11,168.66,1513.5700000000002,1135.0800000000002,1664.27,364.85,TO,TO,913.43
Planning/pddlXpSym/blocks_right_4_p_t10.cnf,90,TO,TO,RTE,TO,MO,TO,TO,TO,TO,TO,TO,TO
Planning/pddlXpSym/blocks_right_4_p_t1.cnf,58,0.060000000000000005,899.71,2.3800000000000003,899.73,2.66,901.5600000000001,3.21,900.68,0.11,3.7,905.84,1.23
Planning/pddlXpSym/blocks_right_4_p_t2.cnf,71,0.25,899.79,2.63,899.97,10.25,913.66,86.71000000000001,907.0,1.7999999999999998,TO,1008.6800000000001,2.84
Planning/pddlXpSym/blocks_right_4_p_t3.cnf,86,2.21,900.96,4.46,901.5400000000001,46.38,978.13,354.78000000000003,1275.25,15.1,TO,TO,14.27
Planning/pddlXpSym/blocks_right_4_p_t4.cnf,74,21.99,912.05,20.58,914.6,170.08999999999997,1639.8500000000001,1974.01,2448.94,137.66,TO,TO,11.54
Planning/pddlXpSym/blocks_right_4_p_t5.cnf,90,348.79999999999995,943.8199999999999,299.17,950.06,382.44,4706.08,TO,TO,552.3,TO,TO,59.81
Planning/pddlXpSym/blocks_right_4_p_t6.cnf,90,5583.85,1352.25,RTE,1393.54,592.6,TO,TO,TO,2173.3300000000004,TO,TO,460.52
Planning/pddlXpSym/blocks_right_4_p_t7.cnf,90,TO,2678.8700000000003,RTE,2491.32,RTE,TO,TO,TO,TO,TO,TO,4390.49
Planning/pddlXpSym/blocks_right_4_p_t8.cnf,90,TO,5526.68,RTE,5883.099999999999,MO,TO,TO,TO,TO,TO,TO,TO
Planning/pddlXpSym/blocks_right_4_p_t9.cnf,90,TO,TO,RTE,TO,MO,TO,TO,TO,TO,TO,TO,TO
Planning/pddlXpSym/blocks_right_5_p_t10.cnf,128,TO,TO,RTE,TO,MO,TO,TO,TO,TO,TO,RTE,TO
Planning/pddlXpSym/blocks_right_5_p_t1.cnf,82,0.34,900.1999999999999,2.76,900.25,8.65,984.68,24.73,920.37,0.97,108.58,916.5,2.4299999999999997
Planning/pddlXpSym/blocks_right_5_p_t2.cnf,101,3.87,902.37,6.199999999999999,902.71,291.58,1206.41,TO,1257.26,15.620000000000001,TO,RTE,8.610000000000001
Planning/pddlXpSym/blocks_right_5_p_t3.cnf,124,94.96000000000001,940.8,70.71,954.49,716.11,6769.3,TO,TO,427.26,TO,RTE,50.720000000000006
Planning/pddlXpSym/blocks_right_5_p_t4.cnf,128,TO,1191.1699999999998,2182.5299999999997,1248.43,5706.25,TO,TO,TO,TO,TO,RTE,282.29
Planning/pddlXpSym/blocks_right_5_p_t5.cnf,128,TO,4278.660000000001,RTE,4856.4400000000005,MO,TO,TO,TO,TO,TO,RTE,4060.21
Planning/pddlXpSym/blocks_right_5_p_t6.cnf,128,TO,TO,RTE,TO,TO,TO,TO,TO,TO,MO,RTE,TO
Planning/pddlXpSym/blocks_right_5_p_t7.cnf,128,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Planning/pddlXpSym/blocks_right_5_p_t8.cnf,128,TO,TO,RTE,TO,TO,TO,TO,TO,TO,MO,RTE,TO
Planning/pddlXpSym/blocks_right_5_p_t9.cnf,128,TO,TO,RTE,TO,TO,TO,TO,TO,TO,MO,RTE,TO
Planning/pddlXpSym/blocks_right_6_p_t10.cnf,179,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Planning/pddlXpSym/blocks_right_6_p_t1.cnf,115,4.72,904.2399999999999,7.640000000000001,905.24,1609.5700000000002,6760.97,6668.860000000001,1303.97,21.86,TO,RTE,9.02
Planning/pddlXpSym/blocks_right_6_p_t2.cnf,141,115.67,966.83,114.82000000000001,979.63,TO,TO,TO,TO,619.4200000000001,TO,RTE,147.28
Planning/pddlXpSym/blocks_right_6_p_t3.cnf,170,TO,1985.77,RTE,1996.56,MO,TO,TO,TO,RTE,TO,RTE,2118.08
Planning/pddlXpSym/blocks_right_6_p_t4.cnf,178,TO,TO,RTE,TO,TO,TO,TO,TO,MO,MO,RTE,TO
Planning/pddlXpSym/blocks_right_6_p_t5.cnf,179,TO,TO,RTE,TO,TO,TO,TO,TO,TO,MO,RTE,TO
Planning/pddlXpSym/blocks_right_6_p_t6.cnf,179,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Planning/pddlXpSym/blocks_right_6_p_t7.cnf,179,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Planning/pddlXpSym/blocks_right_6_p_t8.cnf,179,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Planning/pddlXpSym/blocks_right_6_p_t9.cnf,179,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
Planning/pddlXpSym/bomb_b10_t10_p_t10.cnf,22,0.13999999999999999,901.16,2.45,901.31,83.83,902.18,82.7,TO,0.58,13.08,909.67,4.53
Planning/pddlXpSym/bomb_b10_t10_p_t11.cnf,22,0.14,901.33,2.46,901.36,92.24,902.3000000000001,92.82,TO,0.63,15.54,912.0,5.51
Planning/pddlXpSym/bomb_b10_t10_p_t12.cnf,22,0.17,901.36,2.5,901.37,100.39999999999999,902.46,101.01,TO,0.7999999999999999,18.2,914.09,6.5200000000000005
Planning/pddlXpSym/bomb_b10_t10_p_t13.cnf,22,0.19,901.34,2.5500000000000003,901.39,111.41999999999999,902.63,110.97,TO,0.86,21.25,916.38,6.43
Planning/pddlXpSym/bomb_b10_t10_p_t14.cnf,22,0.21,901.4399999999999,2.61,901.4799999999999,121.22,902.8,121.93,TO,0.98,24.53,919.28,6.92
Planning/pddlXpSym/bomb_b10_t10_p_t15.cnf,22,0.23,901.52,2.5700000000000003,901.51,128.29999999999998,902.8199999999999,129.23999999999998,TO,1.01,31.07,923.49,7.69
Planning/pddlXpSym/bomb_b10_t10_p_t16.cnf,22,0.24,901.55,2.63,901.51,139.36,902.95,139.37,TO,1.2200000000000002,35.410000000000004,925.78,8.21
Planning/pddlXpSym/bomb_b10_t10_p_t17.cnf,22,0.26,901.5300000000001,2.62,901.61,409.89,903.1899999999999,148.42000000000002,TO,1.23,38.760000000000005,928.98,8.680000000000001
Planning/pddlXpSym/bomb_b10_t10_p_t18.cnf,22,0.28,901.5899999999999,2.68,901.62,157.13000000000002,903.3,156.82999999999998,TO,1.33,42.7,932.32,9.35
Planning/pddlXpSym/bomb_b10_t10_p_t19.cnf,22,0.30000000000000004,901.6800000000001,2.63,901.69,168.12,903.41,167.07,TO,1.42,46.28,935.74,9.809999999999999
Planning/pddlXpSym/bomb_b10_t10_p_t1.cnf,22,0.02,862.89,2.33,862.97,6.75,901.1800000000001,6.76,2433.23,0.05,0.24,899.47,0.86
Planning/pddlXpSym/bomb_b10_t10_p_t20.cnf,22,0.33999999999999997,901.7,2.71,901.74,179.28,903.7399999999999,176.32999999999998,TO,1.51,51.93,939.5,10.65
Planning/pddlXpSym/bomb_b10_t10_p_t2.cnf,22,0.03,900.91,2.2600000000000002,900.88,14.35,901.17,14.57,2422.94,0.14,0.8,900.26,1.47
